student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,traveltime,studytime,failures,schoolsup,famsup,paidTuition,activities,free_time,going_out,mobile_time,tv_watch_time,health,absences,G1,G2,G3,no_of_hours,Average_Grade,Max_Score,G4
451556,GP,M,19,U,LE3,T,2,2,At_home,At_home,2,1,2,no,3,yes,1,3,1,0,3,3,9,11,0,8,2,6,12,34
794455,MS,F,20,U,GT3,A,0,0,At_home,At_home,4,0,0,no,2,yes,2,3,1,0,1,0,0,17,9,19,9,15,20,101
619038,GP,F,16,R,GT3,A,1,3,At_home,Hybrid,3,0,0,yes,2,yes,1,3,0,5,1,1,2,17,19,12,9,16,17,65
539348,MS,F,21,U,LE3,A,2,1,At_home,At_home,1,2,0,yes,1,no,3,3,1,2,5,2,25,0,14,20,2,11,19,108
951496,MS,M,21,U,GT3,A,0,1,Full_time,At_home,0,0,1,no,2,no,3,3,1,2,2,3,18,4,18,14,5,13,19,79
679409,GP,M,16,R,LE3,T,0,0,Full_time,Full_time,2,4,0,no,2,yes,3,3,3,2,4,4,10,13,16,13,7,14,17,57
377349,MS,M,18,U,GT3,A,0,0,Hybrid,Full_time,2,0,0,no,2,no,1,1,0,4,4,2,14,7,13,2,4,8,13,13
759988,GP,F,18,U,LE3,A,2,1,Hybrid,At_home,2,4,2,yes,1,no,3,0,3,1,1,5,3,12,4,8,7,8,13,44
676888,GP,M,19,U,GT3,T,1,1,Full_time,At_home,3,1,1,no,2,no,1,2,2,0,4,3,8,15,13,4,8,12,15,22
457670,MS,M,16,R,LE3,A,0,2,Hybrid,Hybrid,3,4,0,yes,2,no,2,2,1,2,3,3,24,9,0,9,9,5,10,47
924527,MS,F,20,R,GT3,T,2,2,Hybrid,At_home,0,3,0,no,2,yes,2,2,1,0,3,0,13,0,16,9,8,8,16,52
717447,GP,F,15,U,GT3,A,0,2,At_home,Hybrid,2,0,1,no,2,yes,3,0,3,4,0,2,15,20,5,6,5,10,19,26
225590,GP,F,21,U,LE3,T,2,1,Hybrid,Full_time,2,0,0,yes,1,yes,2,0,2,4,2,2,10,17,5,7,7,10,15,41
158844,MS,M,17,U,GT3,A,0,1,At_home,Full_time,2,3,0,no,3,yes,2,1,0,2,0,3,21,4,0,12,7,5,12,66
802409,MS,F,21,R,GT3,T,2,2,At_home,Full_time,1,4,0,yes,1,no,2,3,1,5,2,4,12,8,9,19,1,11,19,87
645721,GP,F,15,R,GT3,T,2,0,Full_time,At_home,3,0,1,no,2,yes,2,3,1,2,5,5,11,16,14,0,4,10,16,10
345828,GP,F,17,U,LE3,A,3,0,At_home,At_home,1,4,0,no,3,no,3,0,1,3,1,5,27,15,7,4,6,8,15,28
192060,GP,F,15,U,GT3,A,0,2,Hybrid,At_home,1,1,0,no,3,yes,3,5,1,2,0,4,6,17,19,0,7,11,17,0
243165,MS,M,20,R,LE3,A,0,1,Hybrid,Hybrid,0,1,1,yes,3,yes,3,3,0,4,0,5,4,13,9,5,5,9,13,32
873556,MS,F,17,U,GT3,T,2,0,Hybrid,Full_time,1,0,0,yes,3,no,1,5,1,3,2,3,27,18,13,15,2,15,17,82
378828,MS,M,16,U,LE3,A,0,2,Hybrid,Full_time,1,0,0,yes,2,no,1,0,2,3,2,0,15,6,2,11,5,6,11,53
869651,GP,M,20,R,GT3,T,0,1,Hybrid,Full_time,2,0,0,yes,2,yes,3,4,3,4,1,2,29,14,20,20,4,16,19,102
815681,MS,M,18,U,GT3,A,2,1,Hybrid,At_home,0,3,2,yes,2,no,2,2,0,1,1,0,14,0,9,8,7,7,11,42
221485,GP,F,21,U,GT3,A,1,0,At_home,Hybrid,3,6,0,no,3,no,1,1,0,0,0,1,0,16,21,11,9,16,19,51
315592,GP,F,18,R,LE3,A,1,1,Full_time,At_home,0,4,0,yes,3,no,2,1,1,1,3,0,-1,14,11,12,8,12,13,68
675593,GP,M,19,R,GT3,A,1,1,Hybrid,At_home,0,2,0,no,1,no,1,4,1,2,2,1,17,7,0,10,5,6,10,60
555241,MS,M,14,U,GT3,T,1,1,Hybrid,Hybrid,1,2,0,no,2,yes,1,3,0,2,3,1,23,1,4,16,3,8,14,83
245979,MS,F,19,U,LE3,A,0,1,Full_time,At_home,1,0,2,no,2,yes,1,0,0,1,1,3,23,14,3,6,4,9,14,36
940489,MS,M,16,U,LE3,T,1,0,Hybrid,Full_time,2,0,0,no,2,no,3,1,2,2,2,1,12,11,12,6,8,10,11,30
185938,MS,F,15,U,GT3,A,1,3,At_home,Full_time,2,5,0,no,3,no,2,2,1,3,0,3,13,14,1,8,3,7,14,44
802154,GP,F,16,U,LE3,T,2,0,Full_time,Hybrid,1,2,0,yes,1,no,1,1,2,1,0,3,23,9,4,6,7,7,9,34
430762,GP,F,21,R,LE3,T,2,1,Full_time,Full_time,1,2,0,no,3,yes,2,3,3,2,3,0,0,11,7,15,8,10,15,82
696898,GP,M,20,R,GT3,A,2,2,Full_time,At_home,3,1,0,yes,2,yes,3,3,0,1,4,2,23,6,4,18,5,8,18,94
391474,GP,F,17,R,GT3,A,2,1,Full_time,At_home,2,3,0,yes,2,yes,3,3,0,1,4,3,13,19,20,5,5,14,20,28
510839,MS,M,19,R,GT3,T,1,3,Hybrid,At_home,1,0,0,no,3,no,2,0,2,4,4,2,3,14,2,15,2,11,14,79
553493,MS,F,18,U,LE3,T,0,3,At_home,Full_time,1,0,0,yes,1,yes,3,0,4,0,4,2,24,3,5,5,4,3,6,29
602080,MS,M,20,U,GT3,A,2,1,Hybrid,Full_time,0,5,0,no,2,yes,2,3,2,3,3,0,19,14,19,3,4,12,16,32
493675,MS,M,19,R,GT3,A,1,0,At_home,Full_time,1,0,0,no,1,yes,1,3,3,2,2,5,0,0,18,3,1,7,20,30
226908,MS,M,21,U,LE3,A,0,3,Full_time,Hybrid,0,4,0,yes,3,yes,1,1,2,0,3,4,15,3,9,16,8,10,15,77
689325,MS,F,16,R,GT3,T,1,3,Hybrid,Hybrid,2,0,0,no,1,no,1,4,0,4,1,3,24,3,16,6,6,9,16,27
546131,GP,F,17,U,GT3,A,0,1,At_home,At_home,2,5,0,yes,2,yes,3,1,3,4,0,5,6,4,9,0,8,4,9,-1
692625,MS,M,16,U,GT3,T,0,0,At_home,Full_time,3,3,0,yes,2,yes,1,2,1,1,0,2,3,14,18,15,7,14,18,72
128831,MS,F,19,U,GT3,T,3,1,Full_time,At_home,1,3,2,no,3,yes,3,1,2,0,3,0,4,15,10,14,7,15,16,86
772207,GP,M,16,U,LE3,A,0,3,At_home,Hybrid,3,1,0,no,3,no,1,2,0,4,0,4,25,4,18,2,2,7,17,12
887429,GP,M,17,R,LE3,A,2,1,Full_time,Hybrid,2,6,0,no,2,no,2,5,3,0,0,1,7,0,6,10,8,7,11,55
777385,MS,M,19,U,LE3,T,1,0,Full_time,Hybrid,0,6,1,yes,3,no,2,0,3,1,3,1,3,10,16,5,3,12,17,28
984347,MS,F,19,R,GT3,A,0,1,At_home,Hybrid,2,3,1,yes,1,yes,2,0,1,1,1,2,27,8,18,15,9,13,20,68
426928,GP,M,15,U,GT3,A,2,3,At_home,Hybrid,0,4,1,no,1,no,1,2,1,2,3,0,2,18,15,4,5,13,19,23
499600,MS,F,16,R,LE3,T,0,1,At_home,Hybrid,2,5,0,no,1,no,2,2,1,2,1,3,14,19,19,19,6,20,20,97
965191,GP,F,17,R,LE3,A,0,2,At_home,At_home,3,2,0,no,3,no,1,0,1,1,4,0,23,8,18,12,4,13,17,75
934499,MS,F,17,U,LE3,T,2,1,Hybrid,At_home,0,0,0,no,2,yes,2,2,1,4,4,4,17,18,8,0,5,8,19,6
373342,MS,F,16,U,LE3,A,0,2,Hybrid,Full_time,0,5,0,yes,3,no,3,4,1,4,0,3,23,0,1,1,7,0,2,11
789806,GP,M,16,R,LE3,T,1,2,Hybrid,At_home,2,2,0,yes,2,no,2,2,2,4,2,1,27,7,7,7,9,8,8,40
633670,MS,M,16,R,GT3,T,2,1,Full_time,Full_time,2,0,0,yes,1,yes,3,3,0,3,0,5,25,17,0,4,9,6,17,15
648408,MS,F,19,R,LE3,A,2,0,Hybrid,Full_time,1,3,0,yes,1,yes,1,1,4,2,2,4,26,16,7,2,2,10,17,15
528681,MS,F,19,U,GT3,A,0,0,At_home,Full_time,1,4,0,yes,1,yes,1,4,1,2,0,4,21,15,9,13,4,11,16,66
389094,GP,F,19,R,LE3,A,2,0,Full_time,At_home,2,4,1,yes,1,yes,2,2,3,1,0,0,8,14,16,11,1,14,17,59
354816,MS,F,20,U,GT3,A,1,0,Hybrid,At_home,0,1,0,yes,2,yes,2,4,1,3,0,0,20,9,10,14,4,10,15,82
981936,GP,M,20,R,LE3,A,1,1,Full_time,Hybrid,4,1,0,yes,2,yes,1,2,0,2,5,4,18,4,12,19,6,12,19,102
430606,GP,F,14,U,GT3,A,2,0,Hybrid,Full_time,1,1,0,yes,2,yes,1,1,1,1,0,0,5,13,5,0,1,4,12,-3
377879,GP,F,21,U,LE3,A,1,3,Hybrid,Full_time,3,1,0,no,2,no,2,4,3,2,1,5,21,19,9,16,4,13,18,81
730134,MS,M,18,R,LE3,A,1,3,At_home,At_home,0,0,0,yes,1,no,3,3,0,4,2,0,5,1,16,14,9,9,13,71
727021,GP,M,14,U,GT3,T,0,1,At_home,Hybrid,2,5,1,yes,1,no,2,0,2,0,1,5,15,18,2,11,1,11,19,66
246434,GP,F,20,R,GT3,T,1,1,At_home,At_home,2,2,2,no,2,no,1,1,2,1,2,4,9,14,1,7,1,8,14,40
998667,MS,F,19,R,GT3,T,2,1,At_home,Hybrid,2,4,1,no,1,no,2,2,3,3,0,4,11,11,4,11,2,9,12,55
926418,MS,F,21,U,LE3,T,1,2,Full_time,Hybrid,2,0,0,no,2,no,3,4,1,3,1,5,12,6,12,2,0,7,14,18
123409,GP,M,15,R,LE3,A,1,1,Hybrid,Full_time,0,0,0,yes,3,yes,2,1,4,0,3,2,8,0,4,2,8,2,4,1
561149,GP,F,18,R,GT3,T,2,1,At_home,Hybrid,3,1,0,no,1,yes,2,4,1,3,0,0,0,8,10,7,9,7,9,30
216909,MS,F,18,U,GT3,A,2,1,Hybrid,Full_time,0,1,0,yes,3,no,2,1,1,1,1,5,2,16,18,18,4,18,19,95
704275,GP,M,18,R,LE3,A,3,1,Hybrid,At_home,1,5,0,yes,2,yes,3,3,1,0,4,2,17,1,17,6,4,8,15,53
367958,GP,F,18,R,LE3,A,2,3,At_home,Hybrid,0,1,0,no,3,yes,1,0,0,0,0,3,18,16,2,16,4,13,17,81
253960,GP,F,18,U,GT3,T,2,3,Full_time,At_home,1,2,0,no,1,no,1,0,0,1,4,1,26,3,17,2,3,7,17,10
566274,GP,F,17,R,LE3,T,2,0,Full_time,At_home,0,3,0,no,3,no,3,1,4,1,4,1,23,8,7,1,4,3,7,4
646457,GP,F,19,U,LE3,T,1,1,Hybrid,At_home,2,1,0,yes,1,no,2,3,1,4,2,1,24,0,10,0,6,2,9,4
552342,MS,F,17,R,LE3,A,1,2,At_home,Full_time,0,0,0,yes,2,yes,3,2,1,5,1,1,14,0,10,10,7,6,12,49
876267,MS,M,17,R,LE3,A,0,1,Full_time,Full_time,1,5,0,no,3,yes,2,2,3,2,3,2,13,18,18,10,1,16,19,55
448062,MS,F,15,U,GT3,T,2,1,Hybrid,Hybrid,0,2,0,yes,2,no,3,1,3,2,3,0,0,18,1,12,2,9,17,63
610707,MS,M,14,R,GT3,A,2,0,Hybrid,Full_time,0,3,0,no,3,yes,2,1,4,1,1,5,14,2,11,3,7,6,13,23
621296,GP,M,17,U,GT3,T,2,2,At_home,Hybrid,4,5,0,yes,1,yes,2,3,0,4,0,2,11,9,1,1,5,4,7,13
836484,GP,F,14,R,LE3,T,2,1,At_home,Full_time,4,2,0,no,3,no,1,4,3,0,3,3,5,12,16,1,9,9,17,20
538343,MS,M,17,U,GT3,A,0,1,Full_time,Hybrid,1,4,0,no,2,yes,1,0,0,1,0,0,4,15,4,14,3,11,15,71
246649,MS,M,16,U,GT3,A,0,1,Full_time,Hybrid,4,2,0,no,3,no,1,0,3,1,1,1,9,12,11,16,4,13,16,89
645219,MS,F,19,R,LE3,A,1,2,At_home,Full_time,0,4,0,yes,3,yes,1,3,2,5,0,3,18,9,10,10,6,9,12,52
175506,MS,F,15,R,GT3,T,1,3,At_home,Hybrid,4,4,3,no,1,yes,2,3,2,1,1,1,25,7,12,6,4,9,12,32
270350,MS,F,18,R,LE3,A,1,1,Full_time,At_home,0,2,0,yes,3,yes,1,0,3,0,1,4,10,15,10,10,8,11,15,49
551385,MS,M,16,R,GT3,A,1,1,Hybrid,Full_time,1,5,0,no,3,no,2,0,4,3,2,4,16,0,20,17,3,11,20,83
316653,GP,F,20,R,LE3,T,0,0,At_home,Hybrid,0,1,0,yes,3,no,1,1,0,0,2,1,0,13,11,15,6,13,16,80
868669,GP,F,16,R,LE3,T,3,2,At_home,Full_time,2,1,0,no,1,no,1,1,2,1,3,2,14,7,15,7,1,9,17,47
312527,MS,M,18,U,LE3,A,0,3,Hybrid,At_home,3,4,0,no,1,no,3,0,0,4,0,1,1,1,10,4,4,5,10,22
555991,GP,F,19,R,GT3,T,2,1,Hybrid,At_home,1,0,0,yes,1,yes,2,1,1,3,0,3,24,17,1,18,6,13,18,97
734153,GP,F,21,R,LE3,T,0,3,Hybrid,Hybrid,1,1,0,no,3,no,3,4,4,2,3,1,0,7,8,14,9,9,15,83
979639,MS,M,15,U,GT3,T,1,0,Hybrid,Full_time,1,4,2,no,2,no,3,3,0,1,2,2,22,13,4,11,6,10,15,60
761418,MS,M,17,U,LE3,T,0,2,Hybrid,Hybrid,3,3,1,no,3,no,2,2,2,4,3,1,30,18,15,5,0,13,18,24
603073,GP,F,17,U,GT3,A,1,0,Full_time,Hybrid,2,6,0,yes,1,yes,2,2,0,0,5,1,24,14,5,12,2,10,14,66
431195,MS,F,16,U,LE3,A,2,0,At_home,Full_time,1,0,1,no,1,no,3,2,0,4,1,5,26,4,12,13,0,8,13,64
358514,MS,F,19,U,LE3,T,1,2,Full_time,Full_time,0,4,0,yes,3,yes,3,1,0,4,1,1,6,11,0,12,1,7,12,71
168866,GP,M,19,R,GT3,T,3,3,At_home,Hybrid,0,4,0,no,3,no,2,0,3,0,0,0,26,17,6,0,6,8,18,24
724266,GP,M,17,R,GT3,T,2,1,At_home,Hybrid,2,1,0,yes,2,no,3,4,1,0,3,5,8,6,14,17,2,11,16,86
810540,GP,M,16,R,GT3,A,0,3,Hybrid,Hybrid,1,0,0,no,2,no,3,4,2,3,2,1,3,14,6,0,2,5,13,1
174514,MS,F,19,U,LE3,T,1,0,At_home,Hybrid,0,4,1,no,1,no,1,1,1,4,3,0,13,5,1,9,4,5,10,54
444619,MS,M,16,U,GT3,T,0,1,Hybrid,At_home,3,1,1,no,1,no,3,2,0,1,2,3,10,14,2,8,4,7,14,34
770624,MS,M,18,R,GT3,T,1,2,At_home,At_home,2,0,1,no,3,no,2,4,2,0,3,4,8,11,6,7,1,8,11,46
650903,MS,F,20,R,LE3,T,2,1,Full_time,Hybrid,0,3,0,no,3,no,2,0,1,2,5,0,19,16,1,17,1,14,20,93
737186,GP,M,14,R,LE3,A,3,0,At_home,Full_time,3,1,3,no,1,no,1,1,1,1,3,0,16,7,7,17,6,10,16,86
484624,GP,M,16,R,LE3,T,0,2,Hybrid,Hybrid,0,4,2,no,2,yes,3,2,0,1,1,0,19,8,16,15,7,13,16,79
535938,GP,M,16,R,GT3,T,2,1,Full_time,Hybrid,1,2,0,no,1,no,3,1,1,2,4,3,19,12,13,16,8,14,18,84
790240,MS,F,18,U,GT3,A,3,1,Full_time,At_home,2,3,0,no,1,yes,1,0,0,4,0,1,10,8,18,3,2,9,18,12
315202,MS,F,19,U,GT3,A,2,3,Full_time,At_home,1,2,0,no,3,no,2,2,0,2,4,2,8,2,11,13,9,10,13,75
967491,MS,M,21,U,GT3,A,0,3,Hybrid,At_home,1,1,2,no,1,yes,1,0,3,2,2,2,11,6,13,7,5,7,12,27
363845,MS,M,16,U,LE3,A,2,0,Hybrid,At_home,2,0,0,no,2,yes,1,5,0,4,3,2,1,0,11,8,2,6,11,37
159430,MS,M,18,R,LE3,A,1,2,Full_time,At_home,2,3,0,no,1,yes,1,2,1,2,2,3,16,2,1,5,2,4,7,38
591510,MS,F,20,U,LE3,T,2,3,Hybrid,Hybrid,1,4,0,no,2,no,3,2,2,1,0,1,22,2,10,6,8,7,12,34
725304,GP,F,19,U,GT3,T,3,3,At_home,Hybrid,2,5,0,yes,3,no,2,2,1,3,1,4,6,14,19,8,1,14,19,45
417759,MS,M,15,U,LE3,A,1,2,Hybrid,At_home,0,4,0,no,3,yes,2,3,1,1,0,2,19,4,15,6,4,9,15,36
192519,GP,M,21,U,GT3,A,1,2,Full_time,Full_time,3,4,0,no,2,yes,1,4,1,0,2,0,27,3,13,14,5,10,15,89
868323,GP,F,19,R,GT3,T,1,0,At_home,At_home,2,1,3,no,2,no,1,5,3,3,4,1,12,5,17,11,1,10,17,50
401381,MS,M,18,R,LE3,T,0,0,At_home,Hybrid,3,3,0,yes,2,yes,1,0,4,4,4,2,29,1,8,13,1,7,12,55
658666,GP,F,20,U,LE3,A,0,2,Hybrid,Full_time,0,5,0,no,1,yes,1,2,1,0,2,1,28,8,1,10,2,5,9,54
776096,MS,M,19,U,GT3,T,2,0,Hybrid,Full_time,3,4,0,no,2,yes,1,4,2,5,1,1,6,15,18,0,0,11,19,10
761703,MS,F,14,U,GT3,T,2,1,Hybrid,Full_time,3,4,0,yes,3,yes,1,4,1,1,1,4,9,17,9,9,4,13,16,56
640085,MS,M,20,U,GT3,T,1,0,Full_time,Full_time,2,0,0,no,1,no,1,2,4,1,3,1,12,16,9,13,3,12,15,67
416001,MS,F,19,R,LE3,T,2,1,Hybrid,Full_time,3,5,0,yes,2,yes,3,0,2,3,0,3,12,10,11,3,7,8,11,36
731911,MS,M,17,R,LE3,A,1,0,Full_time,Full_time,0,0,0,yes,3,yes,3,2,3,3,1,0,16,0,6,11,0,6,10,54
449555,MS,M,19,R,LE3,A,0,1,Hybrid,Hybrid,2,6,3,yes,1,yes,3,4,1,1,0,5,15,9,10,17,8,12,18,95
272195,MS,M,21,U,GT3,A,0,1,Full_time,Full_time,0,0,0,no,1,yes,3,0,2,2,0,2,23,10,7,1,1,5,9,19
830224,MS,M,20,R,LE3,T,0,1,Hybrid,Hybrid,1,1,0,no,1,no,3,1,3,3,0,3,16,12,0,1,7,3,12,-1
429705,MS,M,21,R,LE3,T,0,2,At_home,Full_time,0,4,0,yes,1,yes,2,3,1,2,0,0,19,1,0,15,10,5,14,75
754884,MS,M,15,U,LE3,A,1,0,Full_time,At_home,2,1,0,no,2,no,1,3,2,2,3,2,9,4,13,1,3,6,14,13
755465,GP,M,18,R,GT3,A,1,0,Full_time,At_home,1,1,2,no,2,no,3,5,1,3,3,2,26,1,2,14,5,7,13,75
719194,GP,F,15,U,GT3,T,3,2,Full_time,Full_time,2,3,0,yes,2,yes,3,0,3,0,3,2,0,14,17,6,9,12,17,28
186379,MS,F,21,R,GT3,A,0,0,Hybrid,Full_time,3,4,0,yes,3,no,3,4,2,2,4,2,29,11,0,2,6,3,12,10
905908,MS,F,19,U,LE3,A,1,1,Hybrid,Full_time,2,5,0,yes,2,yes,2,3,2,2,2,3,19,9,9,9,7,8,10,44
819507,MS,M,15,U,LE3,A,3,2,Hybrid,Full_time,2,3,0,no,2,yes,3,0,0,1,4,3,21,15,10,0,6,8,15,8
273184,MS,F,17,R,GT3,T,1,0,Hybrid,Hybrid,0,5,0,no,3,yes,2,3,4,4,2,1,5,2,16,1,1,6,17,12
410754,MS,F,14,R,GT3,T,0,1,Hybrid,Full_time,2,2,0,no,2,no,1,2,1,2,1,1,30,11,14,12,8,11,14,59
559450,GP,F,15,R,GT3,A,1,3,Hybrid,At_home,0,1,0,yes,1,yes,1,3,3,5,0,0,11,3,19,9,0,11,18,53
980411,GP,M,17,R,LE3,T,0,0,Hybrid,Hybrid,0,4,0,yes,1,no,3,3,0,4,5,2,3,11,9,11,1,10,11,65
799590,GP,F,15,U,GT3,T,1,0,At_home,At_home,2,0,0,yes,1,yes,1,2,2,3,0,1,22,9,0,12,2,6,11,54
665994,MS,F,17,U,GT3,A,2,1,Full_time,At_home,2,0,1,no,3,yes,3,4,3,3,0,0,23,19,1,2,2,8,18,20
990807,MS,M,19,R,GT3,A,1,1,Hybrid,Hybrid,3,0,0,yes,2,yes,3,1,0,0,3,0,25,13,13,1,10,9,15,0
689320,MS,M,19,R,LE3,T,2,2,Full_time,Hybrid,2,5,1,yes,2,no,1,2,1,1,2,2,25,16,12,0,4,9,16,4
272992,MS,M,21,U,GT3,A,1,1,Full_time,At_home,3,4,1,no,3,yes,2,3,0,4,2,4,10,11,0,7,4,7,11,53
775235,GP,F,14,U,GT3,A,1,2,At_home,At_home,0,5,0,no,1,yes,2,1,0,3,3,4,11,7,7,3,5,7,8,19
430977,MS,F,17,R,LE3,T,0,0,Hybrid,Hybrid,2,0,0,no,2,no,3,4,2,0,4,4,16,2,-1,8,1,3,8,47
283201,GP,F,18,U,GT3,T,3,1,Full_time,Hybrid,3,2,0,yes,2,no,1,5,3,1,3,1,5,7,13,18,7,13,17,97
165744,MS,M,18,U,LE3,T,0,1,At_home,Hybrid,1,2,0,yes,3,no,2,0,0,2,1,2,5,4,2,19,4,7,19,99
775060,GP,F,21,R,LE3,T,0,1,Hybrid,Hybrid,1,3,0,yes,3,yes,3,3,0,2,2,1,14,4,18,16,9,13,19,85
973759,MS,M,20,U,GT3,A,0,0,Full_time,Hybrid,3,2,0,no,1,yes,1,0,3,2,2,0,8,3,19,11,8,10,17,60
303841,GP,M,20,R,LE3,T,2,0,At_home,Hybrid,2,2,0,no,2,yes,2,1,3,4,0,3,19,9,10,16,3,11,16,80
232963,MS,M,16,R,GT3,T,0,1,Full_time,At_home,0,4,1,no,3,no,3,3,2,5,3,4,0,14,16,0,7,11,16,9
551736,MS,M,16,R,LE3,T,1,0,Hybrid,At_home,0,4,0,yes,3,no,2,3,2,0,3,0,14,8,13,4,4,9,14,18
671882,GP,M,16,R,LE3,A,2,0,Hybrid,Hybrid,3,0,0,no,1,yes,3,4,2,0,2,0,8,9,5,20,4,13,18,98
988242,MS,M,19,R,LE3,T,2,1,Full_time,Full_time,3,2,0,no,1,yes,1,5,3,3,2,1,6,19,13,18,6,15,18,96
426334,MS,F,20,U,GT3,A,2,2,At_home,Full_time,1,2,0,no,2,no,1,3,4,1,4,0,20,5,17,12,3,11,17,69
495255,GP,F,16,R,LE3,T,2,0,Full_time,Full_time,1,1,0,yes,3,yes,2,4,2,5,2,1,22,14,-1,13,6,9,14,77
381817,MS,M,18,U,LE3,A,1,1,At_home,Hybrid,2,2,0,no,3,no,3,3,1,1,4,1,0,4,1,20,7,8,18,91
142412,MS,M,15,U,GT3,A,0,1,Hybrid,Full_time,3,6,2,yes,2,no,3,4,1,3,1,3,16,8,10,7,3,8,9,34
336021,MS,M,18,U,LE3,A,3,0,Hybrid,Full_time,2,0,2,yes,2,no,3,4,3,2,2,1,15,3,15,16,2,12,14,70
219449,MS,F,19,U,GT3,T,0,3,At_home,At_home,3,3,0,yes,1,no,2,2,0,1,0,1,9,20,0,6,8,8,19,32
259508,GP,M,14,U,LE3,A,0,0,Full_time,At_home,1,1,0,no,2,no,1,4,0,2,5,1,17,12,16,8,4,13,15,46
239258,GP,F,14,R,LE3,T,3,1,Hybrid,Hybrid,3,4,0,no,3,no,3,4,2,3,0,2,11,17,19,3,3,11,18,21
950140,MS,F,18,R,GT3,A,1,1,Full_time,Full_time,3,1,0,yes,1,no,1,2,0,4,2,1,7,17,7,9,5,11,18,37
100434,GP,F,18,U,LE3,A,0,1,At_home,Hybrid,3,3,0,yes,3,yes,3,5,3,2,4,2,25,9,4,1,8,6,10,11
765879,GP,F,17,R,GT3,T,0,0,At_home,Full_time,2,2,0,yes,3,no,3,5,2,3,0,2,24,0,4,7,9,4,7,41
904462,MS,F,18,U,LE3,T,1,2,Full_time,At_home,0,3,0,yes,2,yes,2,3,4,1,3,2,1,8,6,10,5,9,11,65
439035,MS,M,14,R,LE3,A,0,1,Hybrid,Hybrid,1,1,0,yes,3,no,1,3,2,1,3,1,24,9,4,0,3,4,10,-1
549035,GP,F,14,R,LE3,A,0,0,Hybrid,Hybrid,3,0,0,no,2,no,1,0,0,3,0,3,16,13,12,15,4,12,12,73
966296,MS,F,19,R,GT3,A,1,1,Hybrid,Full_time,3,0,2,yes,1,no,3,4,4,4,3,1,22,17,6,13,3,11,16,73
891690,MS,F,17,R,LE3,A,2,0,Full_time,Hybrid,1,3,0,no,2,yes,2,3,0,3,0,1,0,17,1,9,6,8,17,52
342330,MS,F,17,U,LE3,T,2,1,Hybrid,Full_time,0,2,1,no,3,no,3,2,1,1,0,3,4,4,9,7,5,7,7,38
172726,GP,M,15,R,GT3,A,0,0,At_home,Hybrid,1,4,0,yes,3,no,2,0,2,3,3,2,0,2,2,5,3,2,5,25
319087,GP,F,16,R,LE3,A,1,0,Hybrid,Full_time,3,1,0,no,3,no,3,4,4,4,4,5,2,13,10,0,1,9,14,-5
745851,GP,F,19,U,GT3,T,1,1,At_home,Hybrid,2,3,0,no,1,no,3,1,0,3,1,2,15,11,2,5,9,5,11,27
317435,MS,M,21,R,GT3,T,2,2,Hybrid,Hybrid,4,0,0,no,1,yes,2,4,0,0,3,3,9,12,1,4,3,5,12,15
869260,MS,M,18,U,LE3,T,0,1,At_home,Hybrid,2,2,1,no,2,no,3,3,0,3,3,0,1,19,0,14,10,11,19,81
158277,GP,F,18,U,GT3,T,3,0,At_home,Full_time,1,5,0,no,2,no,3,2,0,4,4,1,18,0,18,5,1,8,18,29
931670,MS,F,19,U,LE3,A,2,0,At_home,Full_time,1,1,2,no,2,no,2,2,1,1,5,5,20,1,1,0,6,1,3,8
635035,GP,F,14,U,LE3,T,0,0,At_home,At_home,3,4,0,yes,3,no,2,1,0,4,2,0,0,10,1,5,6,6,9,38
261989,GP,F,15,R,LE3,T,1,1,Hybrid,Hybrid,4,3,1,yes,2,yes,2,3,1,2,1,3,21,0,8,12,3,7,12,65
654665,GP,M,18,R,LE3,A,0,1,At_home,Full_time,0,5,0,yes,3,yes,1,0,0,3,5,0,24,19,10,1,5,10,18,18
748314,MS,F,18,R,LE3,A,1,0,Full_time,At_home,2,1,0,yes,3,yes,3,4,1,2,0,3,6,13,10,14,0,13,13,63
407100,GP,M,20,R,GT3,A,0,0,At_home,At_home,3,5,0,yes,3,yes,1,1,2,0,3,1,10,5,14,5,2,9,14,25
206017,MS,M,21,U,GT3,T,0,1,Full_time,Full_time,0,4,0,no,3,no,3,1,2,2,5,2,24,18,16,17,4,17,20,87
198684,GP,M,20,U,GT3,T,2,1,At_home,Full_time,3,3,0,yes,1,no,2,3,0,2,1,4,9,5,17,7,1,9,18,36
617634,GP,M,18,U,GT3,T,1,0,Full_time,Hybrid,0,2,0,yes,3,no,2,1,1,4,2,1,0,15,18,7,4,13,19,53
909989,MS,M,17,R,GT3,T,1,0,At_home,Full_time,0,4,2,yes,3,yes,2,5,0,4,3,3,18,3,21,-1,2,7,18,10
275407,GP,M,19,U,GT3,A,0,0,Hybrid,Hybrid,3,3,0,yes,2,yes,2,4,3,3,1,4,2,16,19,6,9,14,18,38
309087,MS,M,17,U,GT3,T,2,1,Full_time,Full_time,4,5,2,yes,3,yes,1,0,0,0,1,4,26,0,7,6,8,4,6,25
713751,GP,M,16,R,GT3,T,0,0,At_home,Hybrid,0,1,2,yes,1,no,3,1,1,1,3,4,5,0,14,0,8,5,15,0
