student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,traveltime,studytime,failures,schoolsup,famsup,paidTuition,activities,free_time,going_out,mobile_time,tv_watch_time,health,absences,G1,G2,G3,no_of_hours,Average_Grade,Max_Score,G4
242466,MS,M,17,U,GT3,T,0,0,At_home,Hybrid,2,5,0,yes,3,yes,2,5,1,2,0,4,29,9,16,13,10,12,17,66
451556,GP,M,19,U,GT3,T,3,2,At_home,At_home,3,0,1,no,2,yes,3,3,2,0,4,3,8,11,0,7,1,6,12,37
794455,GP,F,20,R,GT3,T,1,0,Hybrid,Full_time,4,1,0,no,3,yes,1,3,2,0,1,0,0,16,8,19,10,14,20,100
619038,MS,F,16,R,GT3,A,1,3,At_home,Hybrid,4,0,0,yes,2,yes,3,2,0,4,1,0,4,17,18,12,8,17,17,70
539348,GP,F,21,U,LE3,A,1,0,At_home,Full_time,1,2,0,no,3,no,3,4,2,3,4,1,24,0,16,21,3,11,18,106
951496,GP,M,21,R,GT3,A,0,2,At_home,Hybrid,0,0,0,yes,1,no,3,3,2,1,2,3,20,5,17,15,6,14,19,81
679409,MS,M,16,U,LE3,T,1,0,Full_time,Full_time,2,4,0,no,3,no,3,3,4,2,4,4,10,13,16,13,8,14,16,58
377349,MS,M,18,R,GT3,A,0,1,At_home,Hybrid,3,0,0,no,1,yes,2,2,0,4,3,3,14,7,13,3,4,8,14,16
759988,MS,F,18,R,LE3,A,2,1,At_home,Full_time,3,3,2,yes,2,yes,1,0,2,1,0,5,4,11,4,8,8,8,13,43
676888,MS,M,19,R,GT3,A,1,0,At_home,Full_time,3,1,1,yes,1,no,1,3,2,0,5,3,9,15,14,4,7,11,16,23
457670,MS,M,16,U,LE3,A,1,3,At_home,At_home,2,5,0,yes,3,yes,3,3,1,3,3,2,26,9,0,10,9,5,9,36
924527,GP,F,20,U,GT3,T,2,2,At_home,At_home,0,2,0,no,2,no,2,2,1,0,3,0,13,0,16,9,8,8,15,48
717447,MS,F,15,U,GT3,A,0,2,At_home,At_home,2,0,1,yes,1,no,1,0,2,4,0,2,13,20,7,4,4,10,20,25
225590,GP,F,21,R,GT3,T,1,0,Full_time,At_home,3,0,0,yes,2,yes,3,0,3,4,2,1,11,16,5,7,6,10,14,43
158844,MS,M,17,R,LE3,T,0,0,At_home,Hybrid,2,3,0,no,2,yes,3,1,1,3,1,4,21,4,0,12,7,4,11,61
802409,GP,F,21,R,LE3,T,2,2,Full_time,At_home,0,4,0,no,2,yes,1,4,1,5,2,4,9,8,11,18,2,11,19,92
645721,MS,F,15,U,GT3,T,2,0,Full_time,Hybrid,3,0,0,yes,2,yes,3,4,0,3,4,4,13,16,14,0,5,10,15,16
345828,GP,F,17,U,GT3,A,2,0,At_home,Hybrid,2,4,0,no,1,yes,2,0,0,2,0,5,29,14,7,6,6,8,15,25
192060,GP,F,15,R,LE3,T,0,1,At_home,Hybrid,1,1,0,no,3,no,1,5,1,3,0,3,8,16,19,0,6,11,17,0
243165,MS,M,20,R,LE3,T,1,2,Hybrid,Full_time,0,2,1,yes,3,yes,1,4,1,5,0,4,4,14,9,5,4,10,14,27
873556,MS,F,17,R,GT3,T,2,1,Hybrid,Full_time,2,0,0,yes,2,yes,2,4,0,3,1,2,27,18,12,15,3,14,18,80
378828,MS,M,16,R,GT3,A,0,2,At_home,At_home,1,0,0,yes,2,no,2,0,2,3,3,0,15,6,1,10,5,7,11,49
869651,GP,M,20,R,GT3,A,0,0,At_home,Hybrid,2,0,0,yes,2,no,2,5,3,4,2,3,27,13,20,19,4,17,19,103
815681,GP,M,18,R,GT3,A,1,2,At_home,At_home,0,2,2,yes,2,no,2,3,0,1,0,0,15,0,9,6,7,7,10,42
221485,MS,F,21,R,GT3,T,2,1,Hybrid,Full_time,3,6,0,no,2,yes,2,0,1,0,0,1,2,17,21,10,8,15,19,62
315592,MS,F,18,R,GT3,A,1,2,Hybrid,Hybrid,0,4,0,no,1,yes,1,0,2,0,4,0,0,13,11,13,8,12,12,68
675593,MS,M,19,R,LE3,T,1,0,At_home,Hybrid,0,2,0,yes,1,yes,1,4,1,1,1,2,17,7,0,11,5,7,10,61
555241,GP,M,14,R,GT3,T,1,1,Full_time,At_home,1,2,0,yes,1,no,2,3,0,3,2,2,23,2,5,16,2,8,14,83
245979,GP,F,19,R,GT3,A,0,1,At_home,Hybrid,1,0,2,yes,3,no,1,0,1,2,2,2,24,14,4,7,4,8,14,32
940489,MS,M,16,R,LE3,A,2,0,At_home,At_home,3,1,0,yes,3,no,3,1,2,3,2,0,13,10,12,6,7,9,12,36
185938,MS,F,15,R,GT3,A,0,2,At_home,Hybrid,1,4,0,yes,2,no,1,1,0,3,1,2,17,14,2,8,3,7,15,43
802154,MS,F,16,R,LE3,A,1,0,At_home,Hybrid,1,2,0,yes,3,no,2,1,1,1,1,4,25,9,3,7,7,7,8,32
430762,GP,F,21,R,LE3,T,2,1,Full_time,At_home,1,1,1,no,3,no,1,4,3,2,4,1,2,10,5,14,8,9,15,80
696898,GP,M,20,U,GT3,T,1,3,At_home,Full_time,2,0,0,no,2,yes,1,2,0,1,4,1,23,5,4,19,5,8,17,94
391474,GP,F,17,U,GT3,A,2,1,At_home,Full_time,2,3,0,no,3,yes,2,4,1,1,4,4,13,19,19,5,5,14,20,29
510839,MS,M,19,R,GT3,T,2,2,At_home,Full_time,1,0,0,yes,2,yes,1,0,3,3,4,1,4,14,1,16,3,10,15,78
553493,MS,F,18,U,GT3,T,0,2,Full_time,At_home,2,0,0,yes,3,no,3,0,4,0,3,1,22,2,4,6,5,4,6,33
602080,MS,M,20,U,LE3,A,1,1,Hybrid,Hybrid,1,5,0,no,2,yes,2,3,2,2,2,1,16,13,19,4,4,12,16,28
493675,MS,M,19,U,GT3,A,0,1,Full_time,Hybrid,1,0,0,yes,3,no,1,3,3,1,3,4,0,0,19,4,1,7,20,24
226908,MS,M,21,U,GT3,A,1,3,At_home,At_home,0,4,0,yes,2,yes,1,0,2,1,2,4,14,3,8,14,8,9,15,78
689325,MS,F,16,R,GT3,T,1,3,At_home,Hybrid,1,0,0,yes,3,yes,1,3,0,3,2,2,25,3,15,6,6,9,16,37
546131,GP,F,17,U,LE3,T,0,1,At_home,Hybrid,2,5,1,yes,1,no,2,2,2,5,1,5,8,4,9,0,9,4,8,-1
692625,GP,M,16,U,LE3,A,0,0,Full_time,Hybrid,3,3,0,no,1,yes,1,3,1,1,1,3,3,15,17,13,7,13,17,73
128831,MS,F,19,U,GT3,T,3,2,Full_time,Hybrid,2,4,3,yes,2,no,2,2,2,0,3,1,5,14,9,16,7,14,17,84
772207,GP,M,16,R,GT3,A,0,3,At_home,Hybrid,3,1,0,no,1,no,2,2,0,4,0,4,23,4,19,2,2,8,17,9
887429,MS,M,17,R,GT3,T,2,2,Hybrid,Full_time,2,5,0,no,3,no,3,5,3,0,0,0,5,0,4,10,7,6,11,57
777385,GP,M,19,U,LE3,T,0,0,Full_time,Hybrid,0,6,1,yes,2,no,3,0,3,0,2,2,2,9,17,6,2,12,18,32
984347,GP,F,19,U,GT3,A,0,2,Hybrid,Full_time,2,2,1,yes,1,no,3,0,1,1,1,1,28,8,18,14,8,13,19,76
426928,GP,M,15,R,GT3,T,2,2,At_home,Full_time,1,4,1,no,2,yes,2,2,0,2,2,0,1,18,16,5,5,12,19,20
499600,MS,F,16,R,LE3,A,0,2,Hybrid,Hybrid,2,4,0,yes,1,yes,1,3,2,1,1,3,12,17,19,20,5,20,19,95
965191,GP,F,17,U,LE3,T,1,2,Full_time,Hybrid,3,3,0,no,1,yes,1,0,1,2,3,1,22,9,18,13,3,12,17,72
934499,MS,F,17,R,GT3,T,3,1,Hybrid,Hybrid,0,1,0,no,2,no,1,2,0,3,3,4,15,18,8,0,5,9,18,7
373342,MS,F,16,R,GT3,T,0,1,At_home,Full_time,0,4,0,yes,1,yes,1,5,1,4,0,3,22,0,1,1,7,1,3,15
789806,GP,M,16,U,LE3,T,2,2,Hybrid,Full_time,3,3,0,yes,3,no,2,1,3,3,1,0,26,7,8,7,9,7,8,43
633670,GP,M,16,R,LE3,T,1,2,At_home,Full_time,2,0,0,yes,2,yes,2,3,0,2,0,5,24,17,0,3,9,7,18,18
648408,MS,F,19,U,GT3,A,3,0,Hybrid,Full_time,0,3,0,no,3,yes,1,2,3,2,1,5,24,16,7,1,3,8,18,12
528681,GP,F,19,U,LE3,T,0,0,Full_time,Full_time,1,3,0,yes,2,no,2,4,1,3,1,3,21,15,10,13,4,11,16,63
389094,MS,F,19,R,GT3,T,1,0,Hybrid,Full_time,1,4,2,yes,1,yes,1,2,3,1,0,0,10,14,17,10,2,13,17,62
354816,GP,F,20,U,GT3,A,0,0,Full_time,At_home,0,1,0,yes,2,no,1,5,2,4,1,1,19,10,9,15,5,10,16,78
981936,MS,M,20,R,GT3,T,0,1,At_home,Hybrid,3,2,0,yes,2,no,3,1,0,2,5,4,19,4,11,20,6,11,19,96
430606,GP,F,14,U,GT3,T,2,0,At_home,Hybrid,0,1,1,no,2,yes,3,1,0,0,0,0,5,11,4,0,2,4,13,3
377879,MS,F,21,R,GT3,A,2,3,Full_time,Full_time,2,0,0,no,3,no,3,3,3,2,0,5,22,18,7,16,3,13,17,87
730134,MS,M,18,R,GT3,T,1,3,At_home,Hybrid,0,0,0,yes,3,yes,1,3,0,3,1,0,6,1,16,13,8,10,14,69
727021,GP,M,14,U,GT3,T,0,2,Hybrid,Hybrid,1,5,2,yes,3,no,1,0,2,0,2,5,13,19,4,11,1,10,19,63
246434,MS,F,20,U,LE3,T,1,2,Full_time,Full_time,1,1,1,yes,1,yes,1,1,2,1,3,4,11,13,0,6,0,8,15,53
998667,GP,F,19,R,GT3,T,1,1,Full_time,Hybrid,1,3,2,yes,3,no,2,2,3,3,1,5,14,11,6,11,2,9,13,53
926418,MS,F,21,R,GT3,T,1,3,At_home,Full_time,3,0,0,no,2,yes,3,5,1,3,1,4,13,6,13,3,1,7,13,21
123409,MS,M,15,U,LE3,T,0,1,At_home,Full_time,0,0,0,no,3,no,2,2,3,0,4,1,10,0,4,1,7,2,4,1
561149,GP,F,18,R,LE3,T,2,0,Hybrid,Full_time,3,0,0,no,1,yes,1,3,0,2,0,0,1,8,10,5,9,7,9,37
216909,MS,F,18,R,GT3,T,2,1,Hybrid,At_home,0,2,0,yes,1,no,1,2,1,1,1,4,1,17,18,20,3,18,19,90
704275,MS,M,18,U,GT3,A,2,1,At_home,Full_time,1,4,0,no,3,no,3,2,2,0,3,2,19,2,17,7,3,8,16,38
367958,MS,F,18,U,GT3,A,2,3,At_home,Hybrid,0,2,0,yes,3,yes,3,0,1,1,0,2,18,17,3,16,4,13,16,82
253960,MS,F,18,U,LE3,T,3,2,Hybrid,Full_time,1,2,0,no,3,yes,3,0,1,0,4,2,27,2,17,1,4,8,17,12
566274,GP,F,17,U,LE3,A,2,0,Hybrid,At_home,0,4,0,no,2,no,3,2,4,0,3,1,22,8,7,1,4,4,8,7
646457,MS,F,19,U,LE3,A,2,2,Full_time,Full_time,1,1,0,no,3,no,2,2,1,3,2,2,24,0,10,0,6,2,10,3
552342,GP,F,17,U,LE3,T,1,3,Hybrid,At_home,0,1,0,no,2,no,2,2,1,4,2,1,13,0,10,10,7,7,12,50
876267,GP,M,17,R,LE3,A,0,1,At_home,Hybrid,2,5,0,no,2,no,2,2,4,2,3,2,14,18,17,11,0,16,19,59
448062,MS,F,15,R,GT3,T,2,1,At_home,At_home,0,2,0,no,2,yes,2,1,3,1,3,0,0,17,0,12,2,10,16,63
610707,GP,M,14,R,GT3,T,3,0,Full_time,At_home,0,3,0,yes,3,yes,2,2,3,1,0,5,16,2,11,4,7,6,12,26
621296,MS,M,17,U,LE3,T,2,2,Full_time,Full_time,4,6,0,yes,1,no,2,3,0,5,0,2,11,9,0,0,6,4,7,9
836484,GP,F,14,R,GT3,T,1,2,At_home,Hybrid,3,3,0,yes,3,yes,2,3,2,1,2,4,5,12,17,3,8,9,17,15
538343,GP,M,17,R,LE3,T,0,0,Hybrid,Full_time,1,5,0,yes,3,no,3,0,1,0,1,0,6,15,5,15,4,12,15,73
246649,GP,M,16,U,LE3,T,1,0,At_home,At_home,3,2,0,no,2,no,1,0,4,0,0,2,8,12,11,17,4,14,16,91
645219,GP,F,19,U,GT3,A,0,2,Full_time,Hybrid,0,4,0,yes,2,yes,3,2,1,5,0,3,18,9,10,10,6,9,11,50
175506,GP,F,15,U,LE3,T,1,2,Hybrid,At_home,3,4,2,yes,3,no,1,3,1,0,1,1,26,7,12,7,4,8,13,30
270350,MS,F,18,U,LE3,T,1,0,Hybrid,At_home,0,2,0,yes,3,no,1,0,2,0,1,4,8,16,10,10,7,12,16,51
551385,GP,M,16,U,LE3,A,1,1,Hybrid,At_home,1,4,0,no,1,no,1,0,3,3,2,3,15,0,20,16,2,11,20,85
316653,GP,F,20,R,GT3,T,0,0,Hybrid,Hybrid,0,1,0,no,1,no,2,1,0,0,2,1,0,13,10,16,7,13,16,86
868669,MS,F,16,R,LE3,T,2,2,Hybrid,Hybrid,2,0,0,no,3,no,1,1,3,2,2,3,15,8,16,8,1,10,17,45
312527,MS,M,18,R,LE3,A,0,2,Full_time,Full_time,3,5,0,yes,3,yes,1,0,1,3,0,0,2,0,11,3,4,6,11,24
555991,GP,F,19,U,GT3,T,1,0,At_home,Full_time,2,0,0,no,1,yes,3,2,1,4,0,4,25,15,1,20,7,12,18,101
734153,MS,F,21,R,LE3,A,0,3,Hybrid,At_home,1,1,0,yes,2,yes,3,4,3,3,3,0,0,8,8,14,9,9,15,82
979639,MS,M,15,R,GT3,T,0,0,Full_time,At_home,1,4,3,no,2,no,3,3,1,1,3,1,20,14,3,11,7,10,15,52
761418,MS,M,17,R,GT3,T,1,3,Full_time,At_home,4,4,1,no,1,yes,2,2,2,5,2,1,28,18,16,5,0,12,18,24
603073,GP,F,17,U,LE3,T,2,0,Full_time,Full_time,2,6,0,no,2,yes,1,2,0,0,4,0,23,14,5,11,3,10,14,71
431195,MS,F,16,R,GT3,T,2,0,At_home,Hybrid,1,0,2,no,1,no,1,2,0,3,0,5,27,4,12,12,0,8,14,71
358514,GP,F,19,U,LE3,A,0,2,Full_time,At_home,0,5,0,yes,1,yes,3,1,0,4,0,1,5,11,1,13,2,7,12,64
168866,MS,M,19,R,LE3,T,3,2,At_home,Hybrid,0,4,1,yes,2,yes,2,0,4,1,1,0,27,18,6,2,7,9,19,15
724266,MS,M,17,U,LE3,T,2,0,At_home,Full_time,2,0,0,no,3,yes,1,3,1,0,3,5,9,5,15,17,1,11,15,81
810540,MS,M,16,U,LE3,T,0,2,Full_time,At_home,1,0,0,yes,1,no,2,5,1,3,3,1,3,13,6,-1,3,6,13,5
174514,MS,F,19,R,LE3,A,1,1,At_home,At_home,0,4,2,no,1,no,2,2,1,4,3,0,14,4,1,8,4,6,10,61
444619,GP,M,16,U,LE3,T,0,1,Hybrid,Hybrid,2,1,1,no,3,no,2,3,0,0,2,3,10,15,3,8,4,8,14,33
770624,GP,M,18,R,GT3,A,2,1,Hybrid,At_home,3,0,0,no,1,no,3,3,3,0,3,4,8,11,7,6,1,8,12,48
650903,MS,F,20,R,GT3,A,2,1,Hybrid,Full_time,0,4,0,no,3,no,3,1,1,1,4,1,20,16,3,16,1,13,19,101
737186,MS,M,14,R,LE3,A,3,0,At_home,At_home,3,1,3,yes,1,no,2,0,2,1,2,1,13,7,6,17,5,11,16,83
484624,GP,M,16,U,GT3,T,1,2,Hybrid,Hybrid,0,5,2,yes,1,no,3,3,0,0,2,1,17,10,16,15,6,13,16,81
535938,MS,M,16,R,LE3,A,3,1,Hybrid,Hybrid,1,2,0,yes,1,no,1,2,1,3,3,2,17,11,14,17,9,15,18,87
790240,GP,F,18,U,LE3,A,3,1,At_home,At_home,1,4,0,no,1,no,2,0,0,4,0,2,11,9,18,2,2,9,17,10
315202,MS,F,19,U,LE3,T,3,3,Hybrid,Hybrid,0,2,0,no,3,no,1,3,1,1,4,2,6,1,11,12,9,9,13,76
967491,MS,M,21,U,LE3,A,0,2,Full_time,Full_time,0,0,2,yes,1,yes,1,0,3,3,1,1,12,5,13,6,4,7,12,21
363845,GP,M,16,R,LE3,A,2,1,Hybrid,Hybrid,2,0,0,yes,1,yes,2,4,0,4,3,1,2,0,11,5,3,6,12,40
159430,GP,M,18,R,LE3,A,0,2,At_home,At_home,2,2,0,yes,3,yes,2,2,0,2,1,4,14,3,2,5,3,4,7,36
591510,MS,F,20,U,LE3,T,2,2,Full_time,Hybrid,0,3,0,yes,2,no,2,2,3,1,0,2,21,1,11,6,9,6,11,29
725304,MS,F,19,U,LE3,T,2,3,At_home,Hybrid,2,5,0,no,3,no,1,2,2,3,2,4,4,12,19,8,0,13,20,44
417759,MS,M,15,U,GT3,T,1,2,Full_time,Hybrid,0,4,0,yes,2,yes,3,2,0,1,0,2,20,3,15,6,3,8,14,27
192519,GP,M,21,U,GT3,T,1,2,Full_time,Hybrid,3,5,0,yes,1,no,2,4,0,0,2,1,28,3,14,15,6,9,14,89
868323,MS,F,19,R,GT3,A,0,1,Hybrid,At_home,1,0,2,yes,1,no,3,4,3,4,5,1,11,5,16,11,2,11,17,53
401381,MS,M,18,U,LE3,T,0,0,Hybrid,At_home,3,3,0,yes,3,no,3,0,4,3,5,2,30,0,8,13,0,6,13,67
658666,MS,F,20,R,LE3,A,0,2,At_home,Hybrid,0,6,1,no,2,yes,3,2,1,0,3,1,29,8,2,10,1,5,10,57
776096,GP,M,19,U,GT3,A,2,0,Hybrid,Hybrid,2,3,0,no,2,no,3,5,2,4,2,2,6,16,19,0,0,12,18,8
761703,GP,F,14,R,LE3,A,1,2,Hybrid,Full_time,2,4,0,yes,1,yes,3,4,0,2,1,4,9,18,9,10,4,12,15,61
640085,MS,M,20,U,LE3,A,1,0,At_home,Full_time,1,0,0,no,1,yes,3,1,3,0,4,2,12,18,8,12,3,12,16,65
416001,GP,F,19,R,GT3,A,2,0,Hybrid,Hybrid,3,6,0,no,1,no,2,0,3,4,0,2,14,9,11,2,7,9,10,33
731911,GP,M,17,R,LE3,T,1,0,Hybrid,Hybrid,0,0,0,no,3,no,1,3,3,3,0,0,16,1,5,11,0,6,11,56
449555,GP,M,19,U,LE3,T,0,2,Hybrid,Hybrid,3,6,2,yes,2,no,2,4,1,1,1,5,14,9,9,17,9,12,19,101
272195,GP,M,21,R,GT3,T,0,2,Hybrid,Full_time,0,0,0,yes,3,yes,2,1,2,2,1,3,21,10,7,2,1,5,9,24
830224,GP,M,20,U,GT3,T,0,2,Hybrid,At_home,0,2,0,yes,2,yes,2,1,3,4,0,3,15,12,0,0,8,2,12,1
429705,MS,M,21,U,GT3,T,0,1,Hybrid,Hybrid,0,4,0,no,2,yes,3,4,1,3,0,0,20,0,1,16,10,6,14,76
754884,GP,M,15,R,GT3,A,1,0,Hybrid,Full_time,1,2,0,no,3,yes,3,3,2,1,3,2,10,5,14,1,3,7,14,6
755465,GP,M,18,R,GT3,T,2,1,Hybrid,At_home,0,1,2,no,1,no,3,5,2,3,4,3,27,1,1,15,6,7,13,84
719194,MS,F,15,R,GT3,T,3,2,Hybrid,At_home,2,3,0,yes,1,yes,1,0,2,0,3,3,0,14,17,6,9,13,18,34
186379,MS,F,21,U,LE3,T,0,1,At_home,At_home,2,3,0,no,3,no,2,4,2,1,3,2,30,10,0,1,6,3,12,12
905908,MS,F,19,U,GT3,T,1,2,Full_time,At_home,1,5,0,no,2,no,3,4,1,1,2,3,20,8,9,9,6,9,9,46
819507,GP,M,15,R,LE3,A,2,2,Full_time,Hybrid,2,3,0,no,2,no,2,0,1,1,4,3,20,15,9,0,6,8,15,5
273184,GP,F,17,U,LE3,A,1,0,Full_time,Full_time,0,5,0,yes,2,no,1,4,4,4,2,1,6,2,16,1,1,7,16,15
410754,GP,F,14,U,LE3,A,1,2,At_home,At_home,2,1,0,yes,3,no,2,3,0,2,2,1,28,11,14,12,8,12,14,62
559450,MS,F,15,R,GT3,T,0,2,Full_time,At_home,0,1,0,yes,3,yes,1,2,3,4,1,0,8,2,20,10,0,12,19,53
980411,GP,M,17,U,GT3,T,1,0,Full_time,Full_time,0,3,0,no,1,yes,3,4,0,5,5,2,2,12,8,10,1,10,12,75
799590,GP,F,15,R,GT3,A,0,0,Full_time,At_home,3,0,0,yes,3,no,3,3,2,2,0,1,22,9,0,10,3,7,11,59
665994,GP,F,17,U,GT3,A,2,2,Full_time,Hybrid,3,0,0,no,3,no,2,5,3,4,0,0,25,18,0,4,2,7,19,16
990807,MS,M,19,U,GT3,A,1,2,Hybrid,Full_time,3,0,0,yes,1,yes,3,0,1,0,3,0,27,14,12,1,10,9,14,1
689320,MS,M,19,R,GT3,T,1,2,Full_time,Hybrid,3,4,1,no,3,no,2,2,1,1,3,2,27,17,13,0,3,9,16,3
272992,GP,M,21,R,GT3,T,1,1,Hybrid,At_home,3,4,1,no,1,yes,2,4,0,4,2,4,12,11,0,8,4,6,11,54
775235,MS,F,14,U,LE3,T,2,1,Full_time,Hybrid,1,4,0,no,3,no,1,0,1,3,3,4,14,5,8,3,4,7,7,14
430977,MS,F,17,U,GT3,A,1,0,Hybrid,At_home,2,0,0,yes,2,no,3,3,2,0,3,4,18,4,0,8,1,3,7,44
283201,MS,F,18,U,LE3,A,3,1,Hybrid,Hybrid,3,3,0,no,1,no,3,4,3,2,3,1,6,8,12,18,7,14,17,101
165744,MS,M,18,R,LE3,A,0,0,At_home,At_home,0,2,0,yes,3,yes,1,0,0,3,2,2,3,3,1,18,5,7,20,101
775060,GP,F,21,U,GT3,T,0,0,At_home,Full_time,2,2,0,no,2,yes,2,3,1,3,2,0,16,4,19,14,9,13,20,81
973759,MS,M,20,R,GT3,A,0,0,Hybrid,Hybrid,2,2,0,yes,1,yes,3,1,3,3,1,1,8,3,19,11,7,11,17,59
303841,GP,M,20,R,LE3,T,2,0,At_home,Full_time,2,3,0,no,2,no,2,2,2,3,1,3,21,10,10,15,3,12,17,80
232963,GP,M,16,U,GT3,T,1,0,Hybrid,At_home,0,4,2,yes,2,yes,3,4,2,5,4,4,3,12,17,1,7,10,17,11
551736,MS,M,16,U,LE3,A,2,0,Full_time,At_home,0,5,0,yes,3,no,2,3,3,0,4,0,13,9,14,3,4,9,14,22
671882,GP,M,16,U,GT3,T,1,0,Full_time,Hybrid,3,1,0,yes,3,no,1,3,3,0,2,1,9,10,6,20,4,12,19,100
988242,GP,M,19,R,LE3,A,1,2,At_home,At_home,2,1,0,no,2,no,3,4,2,2,2,0,6,20,11,18,6,15,18,92
426334,MS,F,20,U,GT3,T,2,3,Hybrid,At_home,1,2,0,no,3,no,2,3,4,1,4,1,22,3,16,14,2,11,16,72
495255,GP,F,16,U,GT3,T,2,0,Full_time,Full_time,1,0,0,yes,1,no,3,5,2,4,2,0,21,14,-1,13,6,9,15,67
381817,MS,M,18,U,LE3,T,1,2,Full_time,At_home,2,3,0,no,3,yes,2,4,0,2,5,2,0,5,1,18,8,7,17,83
142412,MS,M,15,U,LE3,T,0,0,Full_time,Hybrid,2,5,2,no,2,yes,1,3,2,2,1,3,15,8,11,7,3,9,10,36
336021,MS,M,18,R,LE3,T,2,0,Full_time,Full_time,1,0,2,no,1,no,1,5,2,3,3,0,15,3,14,16,2,11,15,79
219449,MS,F,19,R,LE3,T,0,2,Hybrid,At_home,3,3,0,no,3,no,1,3,0,0,0,1,7,20,0,5,8,9,19,30
259508,MS,M,14,U,GT3,A,1,0,Hybrid,At_home,1,1,0,no,1,yes,3,4,0,1,4,0,16,12,16,7,3,12,15,42
239258,MS,F,14,R,LE3,A,3,1,At_home,Full_time,3,4,0,yes,1,yes,2,3,1,3,1,2,10,16,19,3,4,11,19,11
950140,MS,F,18,U,GT3,T,1,1,At_home,At_home,3,0,0,no,2,no,1,1,0,4,2,1,6,17,6,8,5,10,17,42
100434,GP,F,18,U,LE3,A,0,1,Full_time,Full_time,3,2,0,no,2,no,2,5,3,1,4,3,25,11,5,0,9,6,11,12
765879,MS,F,17,U,GT3,T,0,1,At_home,Full_time,3,1,0,no,2,yes,2,4,2,3,1,1,23,0,4,9,8,4,7,45
904462,GP,F,18,U,GT3,A,2,2,Hybrid,Full_time,0,4,0,no,1,no,2,4,4,0,2,3,0,8,6,10,6,9,10,67
439035,MS,M,14,R,LE3,T,0,0,Hybrid,At_home,1,1,0,yes,1,no,3,4,2,1,3,2,25,9,4,1,4,3,10,-2
549035,GP,F,14,R,GT3,T,0,1,Full_time,Full_time,3,0,0,yes,3,yes,3,0,0,3,0,4,16,12,13,14,4,12,11,72
966296,GP,F,19,U,LE3,T,2,1,At_home,Hybrid,2,0,2,no,2,yes,3,4,3,5,3,1,22,16,6,13,3,10,16,68
891690,MS,F,17,R,GT3,T,2,0,Hybrid,Hybrid,0,2,0,no,1,yes,1,4,0,4,0,1,0,16,1,9,7,9,17,52
342330,GP,F,17,U,LE3,T,2,2,Full_time,Full_time,0,2,1,no,3,no,2,2,1,1,0,2,3,4,8,8,4,7,8,45
172726,GP,M,15,R,GT3,A,0,0,Full_time,Full_time,1,4,0,no,2,yes,2,0,2,3,2,2,0,2,1,5,2,3,5,33
319087,MS,F,16,U,LE3,A,1,1,Full_time,Full_time,3,1,0,yes,3,yes,1,4,3,5,3,4,1,14,11,-1,1,8,14,-2
745851,GP,F,19,R,LE3,T,0,1,At_home,Full_time,1,3,0,no,2,yes,2,2,1,3,1,2,15,12,0,6,9,5,11,28
317435,MS,M,21,R,LE3,A,1,2,Hybrid,Hybrid,3,0,0,yes,1,no,1,3,0,0,3,3,8,12,0,3,4,5,12,15
869260,GP,M,18,U,GT3,A,0,0,Hybrid,Hybrid,1,3,1,yes,2,no,2,4,0,2,3,0,0,18,0,14,10,11,19,73
158277,GP,F,18,U,GT3,A,3,0,Hybrid,At_home,1,5,0,yes,3,yes,3,2,1,4,5,1,18,1,17,6,2,8,17,32
931670,GP,F,19,R,GT3,T,1,0,Hybrid,At_home,0,0,3,yes,3,yes,3,2,0,1,5,4,22,2,1,0,7,1,2,9
635035,GP,F,14,U,GT3,T,0,1,Hybrid,At_home,3,5,0,yes,1,no,2,1,0,4,1,1,1,12,0,6,5,5,9,36
261989,MS,F,15,R,LE3,T,2,1,Full_time,At_home,3,4,0,yes,2,yes,2,3,1,1,1,3,23,0,9,12,3,7,12,62
654665,MS,M,18,R,LE3,A,1,1,Hybrid,Hybrid,0,5,0,no,1,no,1,0,0,4,4,0,24,17,10,2,6,10,18,10
748314,MS,F,18,U,LE3,T,2,0,At_home,Hybrid,2,2,0,yes,2,no,1,5,0,2,0,4,8,14,11,14,0,13,14,62
407100,MS,M,20,R,GT3,T,0,0,Hybrid,At_home,3,5,0,yes,1,no,1,2,3,0,3,2,12,4,15,6,2,9,14,27
206017,MS,M,21,U,GT3,A,0,1,At_home,Full_time,0,3,0,no,2,no,1,2,2,2,5,3,23,18,16,18,4,18,19,89
198684,MS,M,20,U,LE3,T,1,1,At_home,Full_time,3,3,0,no,1,no,1,3,1,3,1,3,9,6,17,7,0,9,18,28
617634,MS,M,18,R,LE3,A,1,0,Full_time,Full_time,0,2,0,no,1,yes,2,1,0,4,1,0,0,15,18,10,3,13,18,52
909989,GP,M,17,R,GT3,A,2,1,At_home,Hybrid,0,4,2,yes,1,yes,2,5,1,3,3,4,19,4,20,-1,3,8,19,4
275407,MS,M,19,R,GT3,T,0,1,Full_time,Full_time,3,3,0,yes,2,no,1,3,2,3,2,3,1,16,18,7,10,14,18,45
309087,MS,M,17,R,LE3,T,2,2,Hybrid,Hybrid,4,5,2,no,3,yes,2,0,0,0,0,5,23,0,8,4,7,4,6,29
